Date,Open,High,Low,Close,Adj Close,Volume
2011-06-17,117.480003,117.500000,116.379997,116.699997,99.624702,58800
2011-06-20,116.339996,117.559998,116.320000,117.360001,100.188148,53700
2011-06-21,117.940002,119.160004,117.839996,118.959999,101.554054,132400
2011-06-22,118.660004,119.260002,118.199997,118.260002,100.956482,106000
2011-06-23,116.839996,117.900002,116.000000,117.860001,100.614983,260700
2011-06-24,117.320000,117.360001,115.800003,116.000000,99.508377,114500
2011-06-27,116.080002,117.419998,115.820000,116.980003,100.349075,77800
2011-06-28,117.480003,118.519997,117.360001,118.480003,101.635826,59500
2011-06-29,119.099998,119.699997,118.660004,119.540001,102.545113,125300
2011-06-30,119.940002,120.839996,119.820000,120.680000,103.523056,124800
2011-07-01,120.739998,122.599998,120.540001,122.500000,105.084290,139500
2011-07-05,122.400002,122.599998,122.000000,122.300003,104.912735,91800
2011-07-06,122.080002,122.639999,121.760002,122.480003,105.067139,94800
2011-07-07,123.580002,124.099998,123.379997,123.820000,106.216591,195400
2011-07-08,122.400002,122.980003,122.019997,122.980003,105.496048,105600
2011-07-11,121.440002,121.839996,120.440002,120.699997,103.540207,92700
2011-07-12,120.459999,121.419998,120.160004,120.160004,103.076988,132400
2011-07-13,120.820000,121.820000,120.320000,120.580002,103.437263,129700
2011-07-14,120.919998,121.379997,119.519997,119.800003,102.768158,55900
2011-07-15,120.459999,120.580002,119.639999,120.459999,103.334328,40300
2011-07-18,119.940002,120.019997,118.559998,119.440002,102.459328,94000
2011-07-19,120.139999,121.480003,120.080002,121.379997,104.123528,233300
2011-07-20,121.760002,121.779999,121.160004,121.379997,104.123528,90700
2011-07-21,122.000000,123.239998,121.779999,123.000000,105.513206,234200
2011-07-22,123.000000,123.199997,122.400002,123.099998,105.598991,90200
2011-07-25,121.879997,123.000000,121.800003,122.400002,104.998505,183600
2011-07-26,122.320000,122.500000,121.680000,121.879997,104.552437,138800
2011-07-27,121.199997,121.239998,119.300003,119.459999,102.476486,470300
2011-07-28,119.419998,120.480003,118.959999,119.120003,102.184822,169100
2011-07-29,117.959999,119.360001,117.440002,118.199997,101.395599,194600
2011-08-01,119.779999,119.820000,116.680000,117.779999,101.035339,435900
2011-08-02,116.959999,117.500000,114.779999,114.839996,98.513313,258400
2011-08-03,114.959999,115.540001,112.980003,115.419998,99.010849,380500
2011-08-04,113.879997,113.959999,109.839996,110.019997,94.378571,504200
2011-08-05,111.379997,111.660004,106.940002,109.779999,94.172668,538400
2011-08-08,106.019997,108.239998,102.540001,102.739998,88.133568,790300
2011-08-09,104.400002,107.400002,100.919998,107.339996,92.079582,579800
2011-08-10,105.459999,106.300003,102.480003,102.680000,88.082077,403100
2011-08-11,103.720001,108.699997,103.260002,107.180000,91.942337,919300
2011-08-12,108.480003,109.000000,107.320000,108.040001,92.680054,307200
2011-08-15,109.099998,110.400002,108.860001,110.260002,94.584450,225900
2011-08-16,109.220001,110.360001,108.239998,109.320000,93.778069,263800
2011-08-17,110.000000,110.800003,108.599998,109.440002,93.881027,160500
2011-08-18,106.580002,106.699997,103.739998,104.900002,89.986465,524000
2011-08-19,103.360001,105.820000,102.839996,102.900002,88.270805,1438400
2011-08-22,105.320000,105.379997,102.779999,102.980003,88.339439,246400
2011-08-23,103.519997,106.580002,103.000000,106.540001,91.393303,301900
2011-08-24,106.320000,108.080002,106.059998,108.000000,92.645767,151000
2011-08-25,108.720001,109.180000,105.620003,106.379997,91.256058,294100
2011-08-26,105.660004,108.279999,104.019997,107.779999,92.457024,197500
2011-08-29,109.339996,110.959999,109.239998,110.919998,95.150612,159000
2011-08-30,110.500000,111.919998,109.660004,111.120003,95.322197,129900
2011-08-31,111.980003,112.900002,110.919998,111.680000,95.802559,214900
2011-09-01,111.739998,112.800003,110.540001,110.599998,94.876106,274900
2011-09-02,108.320000,108.839996,107.400002,107.739998,92.422707,150300
2011-09-06,104.720001,107.139999,104.639999,107.000000,91.787910,197900
2011-09-07,108.720001,110.040001,108.300003,110.019997,94.378571,199700
2011-09-08,109.339996,110.580002,108.680000,108.860001,93.383476,115600
2011-09-09,107.660004,107.940002,105.440002,106.000000,90.930092,174200
2011-09-12,104.699997,106.760002,104.360001,106.760002,91.582047,161300
2011-09-13,107.099998,108.059998,106.379997,107.639999,92.336922,193500
2011-09-14,108.260002,110.459999,106.760002,109.160004,93.640839,459000
2011-09-15,110.339996,111.099998,109.419998,111.040001,95.253571,128700
2011-09-16,111.440002,112.059998,110.699997,111.699997,95.819725,79000
2011-09-19,109.860001,111.099998,109.180000,110.660004,94.927567,82100
2011-09-20,111.120003,112.139999,110.440002,110.480003,94.773170,154500
2011-09-21,110.599998,110.860001,107.139999,107.139999,91.907997,139000
2011-09-22,104.199997,105.000000,102.379997,103.779999,89.025688,420500
2011-09-23,102.599998,104.320000,102.459999,103.680000,89.439766,329200
2011-09-26,104.720001,106.339996,103.320000,106.199997,91.613647,193800
2011-09-27,108.440002,109.279999,106.860001,107.419998,92.666092,617500
2011-09-28,107.699997,108.239998,105.080002,105.279999,90.819992,197300
2011-09-29,107.059998,107.459999,104.160004,106.040001,91.475655,119300
2011-09-30,104.559998,105.480003,103.379997,103.519997,89.301758,183300
2011-10-03,102.820000,104.080002,100.339996,100.339996,86.558525,333100
2011-10-04,99.139999,102.820000,98.239998,102.540001,88.456345,285600
2011-10-05,102.879997,104.820000,102.000000,104.580002,90.216164,281000
2011-10-06,104.519997,106.620003,103.760002,106.599998,91.958748,583800
2011-10-07,107.160004,107.160004,105.180000,105.779999,91.251343,627100
2011-10-10,107.739998,109.360001,107.660004,109.360001,94.339615,168200
2011-10-11,108.760002,109.720001,108.599998,109.320000,94.305130,663200
2011-10-12,110.279999,111.599998,110.000000,110.320000,95.167801,509100
2011-10-13,109.699997,110.440002,108.900002,110.160004,95.029785,364000
2011-10-14,111.500000,112.059998,110.919998,111.980003,96.599792,423400
2011-10-17,111.480003,111.599998,109.639999,109.879997,94.788208,309600
2011-10-18,109.839996,112.839996,109.000000,112.080002,96.686058,259100
2011-10-19,111.839996,112.480003,110.400002,110.680000,95.478325,107900
2011-10-20,111.000000,111.480003,109.599998,111.180000,95.909668,68200
2011-10-21,112.500000,113.419998,112.239998,113.320000,97.755745,87200
2011-10-24,113.559998,114.959999,113.440002,114.760002,98.997955,138500
2011-10-25,114.180000,114.180000,112.239998,112.540001,97.082893,102400
2011-10-26,113.760002,114.059998,111.800003,113.620003,98.014526,1922200
2011-10-27,116.779999,118.300003,115.800003,117.540001,101.396133,309200
2011-10-28,117.040001,117.779999,116.879997,117.660004,101.499664,693600
2011-10-31,116.260002,116.339996,114.639999,114.639999,98.894440,153400
2011-11-01,111.540001,112.900002,111.160004,111.599998,96.271980,307100
2011-11-02,113.260002,113.760002,112.320000,113.360001,97.790245,122600
2011-11-03,114.639999,115.680000,113.040001,115.459999,99.601830,173600
2011-11-04,114.459999,114.900002,113.419998,114.800003,99.032471,147400
2011-11-07,114.639999,115.519997,113.639999,115.459999,99.601830,79500
2011-11-08,116.099998,117.019997,115.019997,116.839996,100.792267,135700
2011-11-09,114.239998,114.720001,112.400002,112.620003,97.151878,246800
2011-11-10,114.099998,114.199997,112.620003,113.639999,98.031769,121800
2011-11-11,115.040001,116.099998,115.019997,115.860001,99.946869,132600
2011-11-14,115.419998,115.480003,114.220001,114.739998,98.980728,359500
2011-11-15,114.519997,115.919998,114.120003,115.339996,99.498299,402200
2011-11-16,114.199997,115.459999,113.320000,113.480003,97.893791,91900
2011-11-17,113.260002,113.540001,110.919998,111.660004,96.323753,989900
2011-11-18,112.019997,112.180000,111.099998,111.500000,96.185722,188100
2011-11-21,109.900002,110.059998,108.480003,109.500000,94.460426,236700
2011-11-22,109.199997,109.800003,108.379997,108.919998,93.960060,263300
2011-11-23,108.000000,108.019997,106.599998,106.620003,91.975967,249100
2011-11-25,106.400002,107.580002,106.300003,106.300003,91.699921,75600
2011-11-28,109.260002,109.820000,108.639999,109.480003,94.443153,155500
2011-11-29,109.760002,110.500000,109.400002,109.800003,94.719208,134900
2011-11-30,112.900002,114.480003,112.620003,114.300003,98.601128,424400
2011-12-01,114.139999,114.839996,113.820000,114.220001,98.532112,107300
2011-12-02,115.400002,115.680000,114.139999,114.160004,98.480354,127300
2011-12-05,116.000000,116.279999,114.720001,115.400002,99.550056,194500
2011-12-06,115.379997,116.199997,115.019997,115.500000,99.636307,67600
2011-12-07,115.099998,116.320000,114.360001,115.879997,99.964127,86600
2011-12-08,115.019997,115.260002,113.080002,113.379997,97.807503,93400
2011-12-09,113.879997,115.540001,113.800003,115.300003,99.463799,882200
2011-12-12,114.279999,114.279999,112.660004,113.639999,98.031769,127200
2011-12-13,114.220001,114.760002,112.000000,112.559998,97.100113,162800
2011-12-14,112.099998,112.500000,111.099998,111.300003,96.013176,945100
2011-12-15,112.519997,112.620003,111.559998,111.720001,96.375504,82500
2011-12-16,112.519997,113.099998,111.639999,111.800003,96.444511,1480000
2011-12-19,112.279999,112.500000,110.440002,110.660004,95.461090,454100
2011-12-20,112.339996,114.160004,112.339996,113.959999,98.307846,143800
2011-12-21,113.900002,114.379997,113.019997,114.300003,98.601128,182600
2011-12-22,114.699997,115.379997,114.500000,115.379997,99.532806,1439800
2011-12-23,114.959999,115.680000,114.760002,115.599998,100.319031,256400
2011-12-27,115.379997,118.000000,115.360001,115.720001,100.423180,388600
2011-12-28,115.720001,115.720001,114.099998,114.300003,99.190880,180300
2011-12-29,114.620003,118.160004,114.519997,115.339996,100.093430,259100
2011-12-30,115.320000,115.559998,114.900002,114.900002,99.711571,254300
2012-01-03,116.900002,117.459999,116.599998,116.599998,101.186852,163200
2012-01-04,116.440002,116.919998,115.959999,116.800003,101.360413,448400
2012-01-05,116.279999,117.300003,115.680000,117.180000,101.690178,253500
2012-01-06,117.300003,117.300003,116.480003,116.940002,101.481918,166900
2012-01-09,117.139999,117.239998,116.540001,117.120003,101.638115,177000
2012-01-10,118.360001,118.540001,117.980003,118.120003,102.505943,261200
2012-01-11,117.779999,118.339996,117.559998,118.239998,102.610046,203800
2012-01-12,118.519997,118.639999,117.580002,118.500000,102.835686,202200
2012-01-13,117.699997,118.000000,116.820000,118.000000,102.401779,147200
2012-01-17,118.980003,119.180000,118.059998,118.320000,102.679489,324200
2012-01-18,118.320000,119.639999,118.099998,119.639999,103.825012,172100
2012-01-19,120.000000,120.339996,119.720001,120.279999,104.380394,224500
2012-01-20,120.080002,120.339996,119.779999,120.279999,104.380394,345200
2012-01-23,120.279999,120.980003,119.860001,120.400002,104.484543,130900
2012-01-24,119.680000,120.300003,119.480003,120.220001,104.328346,203100
2012-01-25,120.080002,121.540001,119.639999,121.279999,105.248230,254000
2012-01-26,121.860001,122.000000,120.160004,120.660004,104.710175,137600
2012-01-27,120.040001,120.779999,120.000000,120.500000,104.571320,104100
2012-01-30,119.400002,120.199997,118.980003,120.099998,104.224197,329600
2012-01-31,120.800003,120.919998,119.599998,120.040001,104.172119,157400
2012-02-01,121.000000,121.739998,120.860001,121.180000,105.161415,99000
2012-02-02,121.440002,121.660004,120.959999,121.419998,105.369713,143000
2012-02-03,122.599998,123.139999,122.379997,123.139999,106.862328,223100
2012-02-06,122.580002,123.019997,122.400002,122.959999,106.706131,150200
2012-02-07,122.760002,123.519997,122.279999,123.339996,107.035896,164200
2012-02-08,123.400002,123.699997,122.879997,123.599998,107.261543,259700
2012-02-09,123.900002,124.019997,123.139999,123.739998,107.383034,259000
2012-02-10,122.680000,123.000000,122.440002,122.900002,106.654068,123500
2012-02-13,123.779999,123.980003,123.300003,123.839996,107.469803,230400
2012-02-14,123.500000,123.720001,122.860001,123.660004,107.313614,203400
2012-02-15,124.099998,124.239998,122.879997,123.120003,106.845001,188100
2012-02-16,123.120003,124.540001,122.919998,124.459999,108.007858,438500
2012-02-17,124.900002,124.919998,124.320000,124.760002,108.268188,604200
2012-02-21,125.099998,125.360001,124.459999,124.839996,108.337631,758200
2012-02-22,124.599998,124.879997,124.239998,124.419998,107.973137,190900
2012-02-23,124.379997,125.080002,123.959999,125.019997,108.493813,328000
2012-02-24,125.279999,125.500000,125.000000,125.199997,108.650047,162900
2012-02-27,124.440002,125.800003,124.220001,125.419998,108.840965,267800
2012-02-28,125.540001,125.900002,125.279999,125.860001,109.222801,141900
2012-02-29,126.040001,126.400002,125.120003,125.180000,108.632690,229600
2012-03-01,125.639999,126.220001,125.199997,126.000000,109.344299,193400
2012-03-02,125.959999,126.059998,125.360001,125.660004,109.049232,142800
2012-03-05,125.419998,125.480003,124.660004,125.120003,108.580612,667900
2012-03-06,123.800003,123.860001,122.900002,123.160004,106.879700,411100
2012-03-07,123.580002,124.320000,123.459999,124.139999,107.730164,170300
2012-03-08,124.919998,125.599998,124.639999,125.339996,108.771538,253600
2012-03-09,125.620003,126.139999,125.480003,125.820000,109.188080,152900
2012-03-12,125.860001,126.019997,125.419998,125.879997,109.240143,174700
2012-03-13,126.580002,128.179993,126.360001,128.139999,111.201408,192100
2012-03-14,128.199997,128.460007,127.639999,128.039993,111.114609,709900
2012-03-15,128.220001,128.800003,127.879997,128.699997,111.687386,501600
2012-03-16,129.020004,129.100006,128.699997,128.880005,111.843582,272200
2012-03-19,128.880005,129.839996,128.759995,129.419998,112.312202,143500
2012-03-20,128.720001,129.199997,128.360001,129.059998,111.999809,1310800
2012-03-21,129.100006,129.240005,128.600006,128.860001,111.826233,162100
2012-03-22,127.900002,128.240005,127.540001,127.860001,110.958412,633200
2012-03-23,128.059998,128.440002,127.320000,128.360001,111.392319,111900
2012-03-26,128.679993,129.520004,128.660004,129.520004,112.900322,203000
2012-03-27,129.699997,129.779999,129.100006,129.160004,112.586540,573500
2012-03-28,129.119995,129.279999,127.800003,128.539993,112.046074,201300
2012-03-29,127.779999,128.460007,127.260002,128.320007,111.854324,2612000
2012-03-30,128.919998,129.039993,128.240005,128.740005,112.220428,270700
2012-04-02,128.740005,130.119995,128.479996,129.779999,113.126968,374700
2012-04-03,129.539993,129.820007,128.500000,129.279999,112.691147,333800
2012-04-04,128.259995,128.380005,127.540001,127.919998,111.505630,383000
2012-04-05,127.519997,128.279999,127.400002,127.879997,111.470757,722300
